Income_Category,Card_Category,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Churn,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Transaction_Amount_Change_Q4_Q1,Transaction_Count_Change_Q4_Q1,Avg_Utilization_Ratio,Customer_Tenure_Years,Average_Transaction_Value,Available_Credit_Ratio,Revolving_Balance_Ratio,Contact_Frequency,Inactivity_Ratio
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,4.0,37.0,3.0,0.835,0.596,0.0,3.083333333333333,89.86813186813187,1.0,0.0,0.25,0.25
3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,2.0,46.0,2.0,0.735,0.508,0.024,3.8333333333333335,80.5,0.9764167342681654,0.0235832657318345,0.1666666666666666,0.25
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,3.0,36.0,2.0,0.76,0.623,0.635,3.0,89.75581395348837,0.3646586345381526,0.6353413654618474,0.0833333333333333,0.1666666666666666
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,4.0,36.0,3.0,0.975,0.633,0.0,3.0,95.925,1.0,0.0,0.1666666666666666,0.1666666666666666
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,1.0,2.0,48.0,2.0,0.726,0.574,0.14,4.0,86.5764705882353,0.8595928611266035,0.1404071388733965,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,1.0,28.0,3.0,0.8009999999999999,0.7,0.292,2.333333333333333,95.38823529411764,0.7075007240081089,0.2924992759918911,0.0,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,2.0,36.0,3.0,0.809,0.667,0.0,3.0,88.16470588235295,1.0,0.0,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,1.0,55.0,2.0,0.698,0.529,0.174,4.583333333333333,72.625,0.8256670288542799,0.1743329711457201,0.1666666666666666,0.25
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45.0,1.0,4.0,35.0,2.0,0.733,0.632,0.184,2.9166666666666665,77.19354838709677,0.8160452376745008,0.1839547623254992,0.1666666666666666,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,1.0,2.0,43.0,2.0,0.5,0.471,0.805,3.583333333333333,70.24,0.1950503355704698,0.8049496644295302,0.25,0.25
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,3.0,36.0,2.0,0.8420000000000001,0.574,0.1969999999999999,3.0,86.01041666666667,0.8030875073412199,0.1969124926587801,0.0833333333333333,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,3.0,32.0,2.0,0.946,0.509,0.3279999999999999,2.6666666666666665,91.09302325581396,0.6716417910447762,0.3283582089552239,0.0833333333333333,0.4166666666666667
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,3.0,36.0,2.0,0.6759999999999999,0.615,0.2339999999999999,3.0,92.75,0.7656105243653881,0.2343894756346118,0.1666666666666666,0.0833333333333333
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,1.0,3.0,29.0,3.0,0.775,0.611,0.205,2.4166666666666665,90.8735632183908,0.7952659834065398,0.2047340165934602,0.0833333333333333,0.25
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,1.0,5.0,23.0,3.0,0.644,0.804,0.0,1.9166666666666667,91.50602409638554,1.0,0.0,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,3.0,36.0,3.0,0.696,0.679,0.067,3.0,83.24719101123596,0.933080923273424,0.066919076726576,0.25,0.25
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,3.0,28.0,2.0,0.7809999999999999,0.917,0.187,2.333333333333333,109.8840579710145,0.8128902765388046,0.1871097234611953,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,3.0,44.0,2.0,0.8079999999999999,0.557,0.093,3.6666666666666665,83.26315789473684,0.9071760663028098,0.0928239336971902,0.25,0.0833333333333333
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,3.0,45.0,2.0,0.718,0.604,0.429,3.75,87.76470588235294,0.5712262242007284,0.4287737757992715,0.0833333333333333,0.1666666666666666
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,1.0,1.0,40.0,6.0,0.895,0.439,0.0,3.333333333333333,76.55932203389831,1.0,0.0,0.3333333333333333,0.0833333333333333
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44.0,1.0,4.0,31.0,3.0,0.91,0.565,0.066,2.583333333333333,86.44329896907216,0.9339215984583396,0.0660784015416603,0.25,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,1.0,4.0,29.0,2.0,0.769,0.564,0.085,2.4166666666666665,88.83720930232558,0.9152239811384304,0.0847760188615695,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,4.0,31.0,3.0,0.7759999999999999,0.55,0.177,2.583333333333333,85.17204301075269,0.8234335653977188,0.1765664346022811,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,3.0,36.0,3.0,0.637,0.508,0.258,3.0,76.23157894736842,0.7415647406157739,0.258435259384226,0.1666666666666666,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51.0,0.0,3.0,46.0,3.0,0.634,0.7709999999999999,0.426,3.8333333333333335,89.91764705882353,0.5735056542810986,0.4264943457189014,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,3.0,30.0,2.0,0.8009999999999999,0.63,0.8540000000000001,2.5,92.01136363636364,0.1459089076985086,0.8540910923014914,0.1666666666666666,0.4166666666666667
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,4.0,45.0,2.0,0.614,0.561,0.57,3.75,86.61797752808988,0.4298790454396862,0.5701209545603139,0.25,0.1666666666666666
4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,1.0,0.0,44.0,3.0,0.764,0.5820000000000001,0.0559999999999999,3.6666666666666665,92.0919540229885,0.944228763472013,0.055771236527987,0.25,0.1666666666666666
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,2.0,36.0,3.0,0.767,0.5820000000000001,0.072,3.0,90.06896551724138,0.92838986416713,0.0716101358328699,0.0833333333333333,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,1.0,1.0,54.0,3.0,0.807,0.509,0.088,4.5,102.7,0.9122611242851164,0.0877388757148835,0.0833333333333333,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,1.0,2.0,56.0,2.0,0.705,0.5760000000000001,0.076,4.666666666666667,83.09677419354838,0.924111062335382,0.075888937664618,0.1666666666666666,0.25
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,1.0,1.0,28.0,3.0,0.93,0.731,0.0579999999999999,2.333333333333333,93.92222222222222,0.9415633329470392,0.0584366670529609,0.25,0.0833333333333333
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0,34.0,2.0,0.693,0.655,0.0,2.833333333333333,82.16483516483517,1.0,0.0,0.0833333333333333,0.0833333333333333
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,1.0,27.0,2.0,0.851,0.909,0.1009999999999999,2.25,93.64285714285714,0.8991788503905468,0.1008211496094532,0.1666666666666666,0.1666666666666666
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,3.0,38.0,3.0,0.634,0.696,0.172,3.1666666666666665,77.30526315789474,0.8275916938499482,0.1724083061500517,0.1666666666666666,0.1666666666666666
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,1.0,3.0,30.0,3.0,0.77,0.623,0.073,2.5,86.47674418604652,0.9270772974852244,0.0729227025147757,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,2.0,48.0,2.0,0.8220000000000001,0.544,0.143,4.0,90.42045454545456,0.856883399927352,0.143116600072648,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,1.0,4.0,27.0,2.0,0.723,0.54,0.138,2.25,76.04123711340206,0.8621414082874529,0.137858591712547,0.1666666666666666,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,1.0,30.0,3.0,0.649,0.61,0.3339999999999999,2.5,83.56842105263158,0.6659649122807018,0.3340350877192982,0.0,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,4.0,35.0,3.0,0.615,0.63,0.2269999999999999,2.9166666666666665,85.75,0.7729528535980149,0.2270471464019851,0.0,0.25
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0,51.0,2.0,0.7979999999999999,0.4579999999999999,0.2189999999999999,4.25,92.55813953488372,0.7809819310093082,0.2190180689906917,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,42.0,3.0,0.738,0.534,0.425,3.5,89.7752808988764,0.5748199519871966,0.4251800480128034,0.1666666666666666,0.3333333333333333
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,1.0,4.0,40.0,2.0,0.904,0.544,0.064,3.333333333333333,84.125,0.9355842436279378,0.0644157563720622,0.25,0.25
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,1.0,3.0,36.0,2.0,0.785,0.412,0.1969999999999999,3.0,83.33333333333333,0.8031685896332013,0.1968314103667987,0.0833333333333333,0.1666666666666666
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,3.0,36.0,2.0,0.594,0.8140000000000001,0.0,3.0,87.17948717948718,1.0,0.0,0.0833333333333333,0.1666666666666666
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,4.0,39.0,2.0,0.738,0.705,0.128,3.25,98.54666666666668,0.8724014756690285,0.1275985243309715,0.25,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,2.0,37.0,3.0,0.845,0.5760000000000001,0.249,3.083333333333333,96.20430107526882,0.7514869888475837,0.2485130111524163,0.0833333333333333,0.25
3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,3.0,36.0,2.0,0.716,0.5710000000000001,0.022,3.0,85.2159090909091,0.9779522540271178,0.0220477459728821,0.25,0.0833333333333333
3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,4.0,30.0,3.0,0.752,0.589,0.087,2.5,95.73033707865169,0.9129148629148628,0.087085137085137,0.0833333333333333,0.25
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,3.0,39.0,3.0,0.718,0.7,0.0579999999999999,3.25,89.2235294117647,0.942205986587427,0.0577940134125729,0.0833333333333333,0.1666666666666666
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,1.0,1.0,30.0,2.0,0.654,0.7170000000000001,0.077,2.5,81.3076923076923,0.9231379907621248,0.0768620092378752,0.0833333333333333,0.0833333333333333
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,3.0,42.0,3.0,0.634,0.826,0.1639999999999999,3.5,85.77380952380952,0.835968617984309,0.164031382015691,0.0833333333333333,0.1666666666666666
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,4.0,36.0,3.0,0.682,0.62,0.0,3.0,95.87654320987654,1.0,0.0,0.25,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,1.0,2.0,41.0,2.0,0.647,0.865,0.103,3.4166666666666665,102.21739130434784,0.8969753810082063,0.1030246189917936,0.1666666666666666,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,1.0,1.0,30.0,3.0,0.703,0.706,0.061,2.5,78.52873563218391,0.9388979024220652,0.0611020975779348,0.1666666666666666,0.25
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,2.0,37.0,2.0,0.628,0.607,0.184,3.083333333333333,75.31632653061224,0.8164655784244145,0.1835344215755855,0.25,0.0833333333333333
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,1.0,4.0,37.0,3.0,0.7090000000000001,0.635,0.175,3.083333333333333,82.84705882352941,0.8250625521267723,0.1749374478732276,0.0833333333333333,0.25
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,0.0,4.0,38.0,3.0,1.023,0.645,0.119,3.1666666666666665,96.49019607843135,0.8812596799173981,0.1187403200826019,0.25,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,4.0,24.0,2.0,0.679,0.617,0.0,2.0,98.90789473684212,1.0,0.0,0.1666666666666666,0.1666666666666666
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,4.0,36.0,3.0,0.6659999999999999,0.5529999999999999,0.061,3.0,96.46575342465754,0.9392745393440723,0.0607254606559276,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,0.0,1.0,46.0,2.0,0.994,0.3329999999999999,0.259,3.8333333333333335,87.91071428571429,0.7409139497594869,0.2590860502405131,0.1666666666666666,0.25
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,0.0,3.0,36.0,2.0,0.977,0.457,0.037,3.0,93.66666666666669,0.9631185537142196,0.0368814462857805,0.25,0.25
3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,1.0,4.0,36.0,2.0,0.853,0.603,0.065,3.0,84.25806451612904,0.9347259242090624,0.0652740757909375,0.0833333333333333,0.1666666666666666
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,3.0,36.0,3.0,0.718,0.647,0.113,3.0,89.39285714285714,0.8867255671902269,0.1132744328097731,0.1666666666666666,0.25
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,3.0,34.0,3.0,0.813,0.517,0.596,2.833333333333333,88.01136363636364,0.4041611332447986,0.5958388667552014,0.0833333333333333,0.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,1.0,1.0,32.0,3.0,0.7020000000000001,0.614,0.125,2.6666666666666665,79.69565217391305,0.8751170192847781,0.1248829807152218,0.1666666666666666,0.3333333333333333
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,4.0,27.0,2.0,0.897,0.643,0.154,2.25,96.2391304347826,0.8458134389192966,0.1541865610807034,0.0833333333333333,0.0833333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,2.0,30.0,3.0,1.014,0.733,0.39,2.5,106.76923076923076,0.6101201310520568,0.3898798689479432,0.0,0.0833333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,2.0,31.0,2.0,0.8059999999999999,0.708,0.608,2.583333333333333,102.71951219512196,0.3920863309352518,0.6079136690647482,0.1666666666666666,0.0833333333333333
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,1.0,3.0,47.0,2.0,0.8290000000000001,0.604,0.2789999999999999,3.9166666666666665,107.58441558441558,0.7209377007064869,0.2790622992935131,0.25,0.0833333333333333
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,3.0,32.0,2.0,0.8540000000000001,0.579,0.1639999999999999,2.6666666666666665,84.58888888888889,0.83561098580337,0.1643890141966299,0.25,0.0833333333333333
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,3.0,34.0,3.0,0.836,0.7909999999999999,0.105,2.833333333333333,101.24675324675324,0.894775516202513,0.1052244837974869,0.1666666666666666,0.25
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,0.0,3.0,31.0,3.0,0.618,0.5,0.073,2.583333333333333,64.07142857142857,0.9270772974852244,0.0729227025147757,0.1666666666666666,0.25
2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,3.0,33.0,3.0,0.772,0.608,0.021,2.75,94.51219512195122,0.979342913431452,0.0206570865685479,0.25,0.0833333333333333
0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,3.0,31.0,2.0,0.7909999999999999,0.679,0.11,2.583333333333333,87.18085106382979,0.8895352473885032,0.1104647526114968,0.1666666666666666,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,36.0,3.0,0.662,0.603,0.68,3.0,75.73267326732673,0.3203680468423254,0.6796319531576747,0.1666666666666666,0.1666666666666666
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,1.0,2.0,34.0,2.0,0.629,0.5329999999999999,0.031,2.833333333333333,85.27173913043478,0.9686522192606328,0.0313477807393672,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,2.0,41.0,2.0,0.7929999999999999,0.708,0.063,3.4166666666666665,87.70731707317073,0.9374369323915236,0.0625630676084762,0.25,0.25
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,4.0,36.0,2.0,0.823,0.696,0.0409999999999999,3.0,79.81052631578947,0.9586858268629042,0.0413141731370958,0.25,0.1666666666666666
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,1.0,2.0,36.0,2.0,0.684,0.5770000000000001,0.5660000000000001,3.0,86.08536585365853,0.4342704149933065,0.5657295850066935,0.25,0.0833333333333333
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,2.0,39.0,3.0,0.742,0.7290000000000001,0.94,3.25,93.59036144578312,0.0602197802197802,0.9397802197802196,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,3.0,36.0,2.0,0.7440000000000001,0.684,0.185,3.0,119.984375,0.8149659863945579,0.1850340136054421,0.0,0.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,3.0,34.0,2.0,0.6990000000000001,0.905,0.7340000000000001,2.833333333333333,90.8125,0.2655514898065865,0.7344485101934135,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,3.0,43.0,2.0,0.925,0.722,0.186,3.583333333333333,88.02150537634408,0.8143092492351142,0.1856907507648858,0.25,0.25
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,2.0,36.0,3.0,0.74,0.66,0.585,3.0,88.43181818181819,0.4147940074906367,0.5852059925093633,0.1666666666666666,0.0833333333333333
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,4.0,36.0,3.0,0.7020000000000001,0.66,0.089,3.0,91.27272727272728,0.9106351550960118,0.0893648449039881,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,1.0,4.0,35.0,2.0,0.56,0.608,0.088,2.9166666666666665,89.96341463414635,0.9117887690591298,0.0882112309408702,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,1.0,1.0,36.0,3.0,0.6509999999999999,0.6729999999999999,0.144,3.0,85.3103448275862,0.8564428110034525,0.1435571889965475,0.25,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,2.0,38.0,3.0,0.695,0.614,0.21,3.1666666666666665,81.17391304347827,0.7899310758166017,0.2100689241833982,0.0833333333333333,0.25
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,2.0,34.0,3.0,0.769,0.589,0.268,2.833333333333333,91.70786516853931,0.7323224261771748,0.2676775738228252,0.25,0.25
3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0,36.0,3.0,0.84,0.6729999999999999,0.055,3.0,81.90217391304348,0.9445764283230964,0.0554235716769034,0.0833333333333333,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,2.0,36.0,3.0,0.774,0.54,0.037,3.0,101.64935064935064,0.963379302352532,0.0366206976474678,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,1.0,2.0,33.0,1.0,0.81,0.667,0.095,2.75,85.53684210526316,0.9046714774022028,0.0953285225977971,0.0833333333333333,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,3.0,38.0,2.0,0.6609999999999999,0.638,0.115,3.1666666666666665,94.8051948051948,0.8852294407068982,0.1147705592931017,0.25,0.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,28.0,2.0,0.7070000000000001,0.608,0.218,2.333333333333333,95.6219512195122,0.7815644271340474,0.2184355728659526,0.25,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,4.0,44.0,1.0,0.748,0.492,0.348,3.6666666666666665,88.6590909090909,0.6518893814650623,0.3481106185349377,0.25,0.0833333333333333
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,51.0,0.0,1.0,36.0,2.0,0.999,0.395,0.0,3.0,78.73333333333333,1.0,0.0,0.1666666666666666,0.25
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,2.0,32.0,1.0,0.821,0.7,0.87,2.6666666666666665,90.51764705882351,0.1305,0.8695,0.1666666666666666,0.1666666666666666
3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,1.0,3.0,28.0,2.0,0.746,0.526,0.061,2.333333333333333,79.67816091954023,0.939216595202225,0.0607834047977749,0.0,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,28.0,1.0,0.845,0.721,0.172,2.333333333333333,108.37837837837836,0.8284837463059787,0.1715162536940213,0.0833333333333333,0.0833333333333333
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,1.0,2.0,40.0,1.0,0.7909999999999999,0.652,0.066,3.333333333333333,102.26315789473684,0.9342115930279692,0.0657884069720308,0.25,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,2.0,40.0,1.0,0.727,0.574,0.0,3.333333333333333,78.69791666666667,1.0,0.0,0.25,0.1666666666666666
4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,1.0,3.0,36.0,1.0,0.7759999999999999,0.767,0.032,3.0,104.42105263157896,0.9679568895584656,0.0320431104415343,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0,1.0,4.0,36.0,1.0,0.713,0.633,0.258,3.0,98.825,0.7418146277895423,0.2581853722104577,0.1666666666666666,0.1666666666666666
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,0.0,2.0,36.0,2.0,0.8959999999999999,0.593,0.069,3.0,93.5744680851064,0.9310810810810812,0.0689189189189189,0.0833333333333333,0.1666666666666666
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,5.0,41.0,2.0,0.62,0.561,0.173,3.4166666666666665,89.46067415730337,0.8268976057055527,0.1731023942944472,0.25,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.0,0.0,4.0,29.0,1.0,0.672,0.518,0.581,2.4166666666666665,90.41176470588236,0.418729267670324,0.581270732329676,0.1666666666666666,0.25
